word,cluster,risk_ratings,psych_voluntary,psych_fatal,psych_immediate,psych_dread,psych_catastrophic,psych_controllable,psych_known_sci,psych_known,psych_new,psych_pc1,psych_pc2,psych_pc3,psych_pc4,psych_pc5,psych_pc6,psych_pc7,psych_pc8,psych_pc9,in_Fisch,psych_pred_risk,glove_pred_risk,swow_pred_risk
tan,Nature / Food,18.905405405405407,2.6382978723404253,4.0638297872340425,6.425531914893617,2.6382978723404253,2.276595744680851,2.0,1.6595744680851063,2.276595744680851,5.51063829787234,-1.4476311699378632,0.8906588819373067,-1.4116067760715985,-1.6370413940162758,0.9951649206468042,0.04173452413496215,0.4292428951266348,-0.2447470462568394,-0.2667066083693882,False,17.262293699498315,-14.625420197827463,-16.615538445581226
cooking,Nature / Food,-35.35526315789474,2.25,2.5416666666666665,4.145833333333333,2.1666666666666665,2.333333333333333,2.2291666666666665,2.3125,2.6875,5.4375,-2.065380344626879,0.916897850869572,0.0979316476939921,0.04743937212125763,-0.5850528654585415,-0.072179302498362,0.011809277841521939,-0.3002004398702303,0.33127537916441674,False,-29.906472623978004,-24.022835106629547,-33.38059938030011
protein,Nature / Food,-66.08783783783784,3.0232558139534884,2.255813953488372,5.8604651162790695,1.7209302325581397,1.7906976744186047,2.2790697674418605,2.13953488372093,3.674418604651162,5.023255813953488,-2.67012231835024,-0.7443541629950541,-0.5461486584475003,-0.49597151090760616,0.3391927063885555,-0.4641912107993062,0.566528502281803,0.06879276105363008,0.2732393229589986,False,-39.525540164631934,-42.88899470859544,-55.3781362823503
fat,Activities / Technologies,30.966216216216218,2.4693877551020407,4.673469387755102,6.26530612244898,3.755102040816327,2.183673469387755,2.26530612244898,1.5918367346938775,2.061224489795918,5.979591836734694,-0.5128481132310155,1.391764870804983,-1.809890239255784,-1.4924884527544264,1.2192849938797705,0.7949728850018013,0.2431887075065614,-0.19867060858349875,-0.013253390724066068,False,49.720576446537635,16.130913101007746,14.70160406118164
battle,Crime / War / Violence,78.42857142857143,4.2727272727272725,6.181818181818182,2.977272727272727,5.886363636363637,6.477272727272728,4.977272727272728,2.022727272727273,1.7045454545454546,6.704545454545454,5.251332700733977,1.805087873139284,1.265180470632761,-1.5683651818832545,-0.7725877597363862,1.0251820509431067,-0.5222694284516479,-0.40399694495672983,0.02820730845699158,False,82.64793114149857,64.18401349199192,66.20397007472748
ambulance,Transportation,-47.285714285714285,4.977272727272728,2.909090909090909,3.863636363636364,2.636363636363636,2.340909090909091,4.477272727272728,3.25,3.5681818181818183,4.545454545454546,0.18539265873433686,-1.6698722341857213,0.7903197822530876,1.2304948353153733,-0.07620212992228197,-0.5799539257755312,-0.33297000670359805,0.0016406447336863442,-0.6759149988716434,False,-19.604526516164583,-32.770827558366555,-4.748667210126632
tricycle,Transportation,-36.04575163398693,1.9583333333333333,1.7708333333333333,4.3125,1.4166666666666667,1.5208333333333333,2.1666666666666665,2.375,2.9375,4.791666666666667,-3.3553239169968445,0.5140324839140467,0.12320904869632664,0.5318292715699969,-0.3676213944256958,-0.5087609253371344,-0.1612943023012138,-0.004657444539575597,0.3117106297164894,False,-55.12315438340862,-32.69280931011237,-40.19153260941442
california,Nature / Food,-21.959183673469383,3.224489795918368,2.2857142857142856,4.26530612244898,2.5306122448979598,3.36734693877551,3.5306122448979598,3.224489795918368,3.489795918367347,5.244897959183674,-0.9555788661495969,-0.6867151677464878,1.2292010112884881,-0.10891374471863845,-0.7329515491540455,0.2723554896701521,-0.20443993024105794,0.01919331127053769,0.1300007367139773,False,-34.63539495437679,-10.028865557685338,-0.962678711663874
beer,Nature / Food,5.605263157894737,1.5961538461538465,3.6538461538461537,5.961538461538462,2.0576923076923075,2.0961538461538463,2.2884615384615383,1.3269230769230769,1.9807692307692308,6.115384615384615,-2.070920143676118,1.641537193570506,-1.538956655802389,-1.5095832180828592,0.0921133908509945,0.07129323143142725,0.13571666525043347,0.5102206825917622,-0.09664616547259462,False,-4.818015811180942,-13.500381586355944,-7.801281252915494
mechanic,Transportation,-25.88961038961039,2.574468085106383,3.234042553191489,4.25531914893617,2.595744680851064,2.0851063829787235,3.042553191489361,3.0638297872340425,3.3617021276595747,4.829787234042553,-1.4145704620718351,0.26654816155498906,0.5633687638453512,0.6028702042706017,0.31687918779157587,0.38094546316559497,0.13725619295059713,0.16288978918803088,-0.18996995993548652,False,-14.23107662892717,-30.968553633231217,-1.2048285617347885
hurricane,Nature / Food,81.27702702702703,6.408163265306122,5.775510204081633,2.489795918367347,5.857142857142857,6.387755102040816,6.285714285714286,1.530612244897959,2.591836734693877,6.63265306122449,6.635414950301214,-0.050722615858166197,1.1929521734231232,-0.7207448467356273,-1.1817652909004854,-0.13001580905444757,-0.44764714513057136,-0.10048893203256216,0.21618986917339433,False,66.63782033147352,54.898490897453726,59.776990320611276
rock climbing,Activities / Technologies,52.93918918918919,1.2608695652173914,5.304347826086956,2.369565217391304,3.0434782608695654,2.0217391304347827,2.5434782608695654,1.608695652173913,1.326086956521739,6.217391304347826,-0.11434977310424083,4.069148554171207,-0.5316764213013438,0.9109738492931737,-0.5420071101552506,0.3511270484207991,0.13485462773530474,0.10164432168528541,-0.33554463296841996,True,26.00690029120021,18.116210832844676,15.375043411951681
fog,Nature / Food,20.66887417218543,5.76595744680851,3.5106382978723403,4.148936170212766,3.191489361702128,3.4468085106382977,5.680851063829787,2.021276595744681,3.0851063829787235,6.446808510638298,2.3497437135087744,-1.657234346889993,-0.30203146444945506,0.006885045742588955,-1.305015917690972,-0.614670862143978,-0.4352837468341973,0.6615265652406938,-0.40909252920545414,False,-3.5169199303928593,9.013745459039157,-3.0206835295135654
fascism,Crime / War / Violence,61.29139072847682,5.25531914893617,4.404255319148936,4.914893617021277,4.76595744680851,5.191489361702128,4.723404255319149,2.8297872340425534,3.148936170212766,6.085106382978723,3.1192056998841338,-1.1334406554725063,0.7921833731650384,-1.5177155842607108,-0.18801087168581831,0.7963875969368353,-0.12919924461882035,-0.367462278781046,-0.10133545492758043,False,42.67249886045856,54.06437401793333,58.917330244891005
glucose,Health,-18.32258064516129,3.4468085106382977,3.638297872340425,5.851063829787234,2.5531914893617023,2.127659574468085,2.5106382978723403,2.042553191489361,3.1702127659574466,5.468085106382978,-1.1376248914990357,-0.17370360177286057,-0.9707343355270757,-0.775321342452388,0.6434143300950458,-0.08686657325292604,0.6954508931270929,-0.1256623635010593,-0.16289945087501786,False,1.0732509675369641,-15.389035464735244,-20.783830418779964
torpedo,Crime / War / Violence,73.48666666666666,6.042553191489362,6.276595744680851,1.8085106382978724,5.787234042553192,6.361702127659575,6.042553191489362,1.702127659574468,2.872340425531915,5.0638297872340425,6.43925816905939,0.49014215787385096,2.334432807763251,-0.047334454157818374,-0.13030081051262732,-0.6242230586744238,-0.31431154580551607,-0.1838472964451533,0.07165759321736842,False,66.3506455087141,74.36105611031589,76.14168378674026
conditioner,Nature / Food,-61.96103896103896,1.8958333333333333,1.6666666666666667,5.25,1.375,1.8333333333333333,2.020833333333333,3.0416666666666665,3.8541666666666665,3.583333333333333,-3.938388384532474,-0.3918049813339137,1.0578260809892968,0.1023213763021302,0.8250775167682113,-0.36068538404144146,0.1349247015607112,0.04581136860725447,0.235075067529102,False,-59.67687999014166,-73.72848888721035,-49.334426427685784
smoke,Nature / Food,56.96666666666667,4.638297872340425,5.617021276595745,4.595744680851064,4.617021276595745,4.723404255319149,4.361702127659575,1.319148936170213,2.1702127659574466,6.340425531914893,3.420199797609997,0.7595619122423635,-0.31867956627859473,-1.6129264818079638,0.01847821849595601,0.043957771375993056,0.03341589192151996,-0.09169571130382985,-0.14808007793819936,False,59.8823619853582,54.17542375696732,39.42553747515143
bucket,Nature / Food,-63.58783783783784,2.5416666666666665,1.5416666666666667,4.291666666666667,1.4166666666666667,1.5625,2.5416666666666665,2.9791666666666665,3.458333333333333,5.416666666666667,-3.0466260762056696,-0.3766416005858897,0.1522369600695153,0.7431845131286174,-0.9313826464793503,-0.04313168589647846,0.09991371675650346,0.04421235049126612,0.15960396815141867,False,-60.65404420385462,-65.67338453928706,-57.26184619010864
opium,Health,64.66013071895425,1.86,5.08,3.94,3.82,2.64,2.9,1.48,2.1,5.56,0.29672662023431745,2.666230853822208,-0.39058607748181856,-0.18549251898433242,0.6237705935941861,0.4402093912758438,0.07260758759280043,0.23921316963168207,0.19969562665470802,False,38.212456214238856,50.85877952004623,50.766130095707325
paranoia,Crime / War / Violence,46.6953642384106,5.872340425531915,3.382978723404255,5.404255319148936,5.382978723404255,2.1702127659574466,5.297872340425532,1.893617021276596,4.042553191489362,6.085106382978723,2.4591430265534124,-2.5252680547550788,-1.3814543392266017,0.34898107990089,0.6667035027636167,0.5533263828691668,-0.41667625807879016,0.402274403992777,0.9617386611448723,False,45.7078813883178,54.78784851606969,42.21413008900221
grass,Nature / Food,-67.29530201342281,2.8043478260869565,1.4782608695652173,5.739130434782608,1.7173913043478262,2.239130434782609,2.6739130434782608,2.8260869565217392,3.0869565217391304,5.760869565217392,-2.7789804544502026,-0.9001740745210179,-0.3430548126530905,-0.7473364355167152,-0.7382112230858137,0.20165027741928268,-0.2157059870518265,-0.011152923614419545,0.1256277259575611,False,-47.132622334009504,-49.14104608061554,-40.15821620500847
butterfly,Nature / Food,-82.12987012987013,4.534883720930233,1.1162790697674418,5.488372093023256,1.4651162790697674,1.697674418604651,2.6744186046511627,3.2790697674418605,3.511627906976744,5.116279069767442,-2.5895111814385823,-2.3412611774519916,-0.27328604989034394,0.1917525876906108,-0.5592653974825976,-0.5418802577286829,-0.040005772443982346,-0.7609041564809937,-0.2858032818134123,False,-53.998295055725876,-62.134544979988064,-54.959921706966284
health,Health,-28.357615894039736,4.36,4.64,4.8,3.96,2.42,3.44,1.58,2.84,6.6,1.3562579741079581,0.21106408379236852,-1.5250003487795136,-0.2574982396792155,0.07186023681885803,0.2775149263873872,0.5653331975197119,-0.14699080238622056,0.07139008015808823,False,39.74327380870015,-24.370439276339763,-58.457528515118696
surfing,Nature / Food,22.75,1.4375,3.75,3.270833333333333,2.3541666666666665,1.625,2.7916666666666665,1.7291666666666667,1.8333333333333333,4.479166666666667,-1.6281834302981597,2.5520440368871182,0.08887608966650336,0.9336315374846829,0.33252871236159953,-0.5781816592570814,-0.6004437656739523,0.33183695221312687,-0.12132644986502159,False,-8.624965153086151,-5.968609974495198,1.774351265328312
insanity,Health,62.873333333333335,6.176470588235294,4.392156862745098,5.450980392156863,5.313725490196078,2.2745098039215685,5.745098039215686,2.117647058823529,3.764705882352941,6.313725490196078,3.2434554146408106,-2.34267694870269,-1.5371040208655729,0.2554681953490818,0.7447586836844404,0.671778960407233,-0.24858785088734411,0.6013722622127062,0.10209647792355457,False,61.244564596557765,52.170159399576846,41.276882258131295
racquetball,Activities / Technologies,-26.06081081081081,1.608695652173913,2.065217391304348,4.195652173913044,1.8478260869565215,1.673913043478261,1.9782608695652173,2.8260869565217392,2.739130434782609,4.8478260869565215,-3.2237411381397427,0.9271152543120491,0.34108961579113933,0.5152679170413776,-0.2301832319382637,0.10941578489296143,-0.23053721967359797,-0.2528705311670995,0.21051449992755109,False,-40.1342870427508,-21.81289176979221,-40.46239571867568
viper,Crime / War / Violence,63.29801324503311,5.081632653061225,5.530612244897959,3.755102040816327,5.326530612244898,1.3673469387755102,4.428571428571429,1.2244897959183674,2.326530612244898,6.142857142857143,3.0177245623769684,0.5765134037728583,-2.0863279287054888,1.3227019324054952,0.864725468823433,0.1353675457542871,-0.2088701056911268,-0.10616728030755156,0.03282548393360248,False,83.08797554491723,61.93345095394828,73.48696573760937
mobster,Crime / War / Violence,69.09395973154362,4.319148936170213,4.914893617021277,3.6595744680851054,4.9361702127659575,3.382978723404255,4.702127659574468,3.723404255319149,3.3404255319148937,5.595744680851064,2.4807403256272442,-0.2835532211592421,0.8920512279649652,0.6720529652908613,0.3985978449727171,1.5359880174850173,-0.09311812164903217,-0.09049232954752842,-0.5299182371686637,False,53.412109208909655,70.9887301176132,51.01024049899401
