word,cluster,risk_ratings,psych_voluntary,psych_fatal,psych_immediate,psych_dread,psych_catastrophic,psych_controllable,psych_known_sci,psych_known,psych_new,psych_pc1,psych_pc2,psych_pc3,psych_pc4,psych_pc5,psych_pc6,psych_pc7,psych_pc8,psych_pc9,in_Fisch,psych_pred_risk,glove_pred_risk,swow_pred_risk
shingles,Health,39.85333333333333,6.340425531914893,3.2127659574468086,5.702127659574468,3.25531914893617,1.8297872340425527,2.042553191489362,1.3617021276595744,3.234042553191489,6.48936170212766,1.4504819416592296,-2.484555108107463,-2.224935451919618,-0.07096873497553352,-0.3227210472365894,-0.8631870698125115,-0.1581971855427492,0.40637893037325323,-0.15019256914954837,False,8.888855910187075,26.038675400910694,27.556567001957976
chilli,Nature / Food,-36.86754966887417,1.9583333333333333,2.0,4.8125,1.8958333333333333,1.4791666666666667,4.791666666666667,2.0,2.645833333333333,5.875,-2.894251639014878,0.677785383613704,-0.8791061523963617,0.0026309482789658185,-0.6754595048120436,0.00693416240806867,-0.1338413816950628,0.08257142496345465,0.5160101247695578,False,-37.56953872957496,-22.15363979392006,-28.02783553636397
traffic,Transportation,21.55263157894737,4.088888888888889,4.5777777777777775,3.422222222222222,3.844444444444445,3.6222222222222222,2.9111111111111114,2.0444444444444443,2.0,4.977777777777778,1.801062672830524,0.9209003876670081,0.5600995896888917,0.05716199165687597,0.11466014469711425,-0.45416400085639014,-0.6517692496437822,-0.3504638200543405,-0.37583362164298567,False,30.484886810834112,19.413246905792416,9.916066003244964
ethanol,Nature / Food,31.03896103896104,3.3,4.62,4.96,2.82,2.44,4.02,1.28,2.64,5.66,0.027953145237901142,0.9978901511801153,-1.0144872883825256,-0.601378233983626,0.4596374476005469,-0.46434584621296393,0.6087616813148662,0.219231602273585,-0.20374721639864876,False,14.971877993641115,21.302088255447106,47.38423370930036
feelings,Activities / Technologies,-20.57333333333333,5.177777777777778,2.577777777777778,5.488888888888889,3.2,1.8444444444444448,2.5555555555555554,2.577777777777778,3.4,6.511111111111111,0.2669754050138626,-2.236498367260591,-1.4062358568936555,0.13407403625425113,-0.5832548795842761,0.2707545958380804,-0.2620102552717594,0.22282434940018642,-0.11810710890849706,False,-1.5799345154341324,-19.423108059866088,-10.675185958377279
laptop,Activities / Technologies,-54.66891891891892,2.2,1.8,5.355555555555555,1.6,1.8,4.355555555555556,3.8,4.333333333333333,2.7333333333333334,-3.6903279048329156,-1.1432010004975595,1.777234361321665,0.49384182709068986,1.5538684038880861,-0.16473043951081204,-0.03843439351475487,0.25060527109538944,-0.1531764616654186,False,-54.9350888064283,-56.29607527558211,-56.46878337263692
molten,Nature / Food,51.437086092715234,4.386363636363637,5.090909090909091,3.0,4.477272727272728,4.5,2.5,1.9772727272727275,2.6818181818181817,5.954545454545454,3.1541369891168993,0.840175090100717,0.806453743166867,-0.1428746808754113,-0.5019314678664735,0.10746403268695508,-0.0035251106301196562,-0.10500352200126797,0.04771489442563022,False,38.4555795149801,28.637710282993876,23.196799887002904
coal power,Nature / Food,29.52317880794702,4.276595744680851,4.0638297872340425,5.617021276595745,3.0638297872340425,4.23404255319149,2.957446808510638,1.7872340425531914,2.8297872340425534,5.829787234042553,1.1142223574820662,-0.47255197984436603,-0.08622772033166096,-1.8734179083039337,-0.10686532257089253,-0.32430030537450005,0.10372401153998864,0.2633990392179507,-0.27047160576596535,False,7.875603168355852,29.23275592902959,12.98862187396926
insurance,Activities / Technologies,-39.810810810810814,2.9574468085106385,2.0,5.297872340425532,2.297872340425532,2.3191489361702127,3.957446808510639,3.851063829787234,3.4680851063829787,4.531914893617022,-2.28727849722034,-1.1467044043407326,0.8479527341505715,-0.008844056500408157,0.2849692183038411,0.555337994712969,-0.36373120819615723,-0.1663212802560459,-0.31184542744729615,False,-30.625165986329293,-13.74892554381405,-42.211183000005946
advil,Health,-7.073825503355705,2.477272727272727,3.340909090909091,4.636363636363637,2.590909090909091,1.9318181818181817,4.25,1.818181818181818,2.840909090909091,4.113636363636363,-1.5637748168340826,0.81695477337297,0.0620427130909919,0.186755680926029,1.0548070497682123,-0.6568872390680184,-0.16729353415496126,0.14642175587172174,0.1928644391896409,False,-9.237818156044398,-17.8101080172796,-2.5184732362302773
